Timestamp,HT R Phase Current,,x
23-12-2018 05:30,0,,5
23-12-2018 05:35,0,,10
23-12-2018 05:40,0,,15
23-12-2018 05:45,0,,20
23-12-2018 05:50,0,,25
23-12-2018 05:55,0,,30
23-12-2018 06:00,0,,35
23-12-2018 06:05,0,,40
23-12-2018 06:10,0,,45
23-12-2018 06:15,0,,50
23-12-2018 06:20,0,,55
23-12-2018 06:25,0,,60
23-12-2018 06:30,0,,65
23-12-2018 06:35,0,,70
23-12-2018 06:40,0.73,,75
23-12-2018 06:45,0,,80
23-12-2018 06:50,0,,85
23-12-2018 06:55,0,,90
23-12-2018 07:00,0,,95
23-12-2018 07:05,0,,100
23-12-2018 07:10,0,,105
23-12-2018 07:15,0,,110
23-12-2018 07:20,1.08,,115
23-12-2018 07:25,1.08,,120
23-12-2018 07:30,1.08,,125
23-12-2018 07:35,1.08,,130
23-12-2018 07:40,0,,135
23-12-2018 07:45,0,,140
23-12-2018 07:50,0,,145
23-12-2018 07:55,0,,150
23-12-2018 08:00,0,,155
23-12-2018 08:05,0,,160
23-12-2018 08:10,0,,165
23-12-2018 08:15,0,,170
23-12-2018 08:20,15.12,,175
23-12-2018 08:25,0,,180
23-12-2018 08:30,8.12,,185
23-12-2018 08:35,8.12,,190
23-12-2018 08:40,8.12,,195
23-12-2018 08:45,8.12,,200
23-12-2018 08:50,8.12,,205
23-12-2018 08:55,8.33,,210
23-12-2018 09:00,0,,215
23-12-2018 09:05,0,,220
23-12-2018 09:10,0,,225
23-12-2018 09:15,0,,230
23-12-2018 09:20,0,,235
23-12-2018 09:25,0,,240
23-12-2018 09:30,0,,245
23-12-2018 09:35,0,,250
23-12-2018 09:40,0,,255
23-12-2018 09:45,0,,260
23-12-2018 09:50,0,,265
23-12-2018 09:55,0,,270
23-12-2018 10:00,0,,275
23-12-2018 10:05,0,,280
23-12-2018 10:10,0,,285
23-12-2018 10:15,32.16,,290
23-12-2018 10:20,47.15,,295
23-12-2018 10:25,47.59,,300
23-12-2018 10:30,56.74,,305
23-12-2018 10:35,38.26,,310
23-12-2018 10:40,55.69,,315
23-12-2018 10:45,63.12,,320
23-12-2018 10:50,56.39,,325
23-12-2018 10:55,32.53,,330
23-12-2018 11:00,39.32,,335
23-12-2018 11:05,30.13,,340
23-12-2018 11:10,31.76,,345
23-12-2018 11:15,37.27,,350
23-12-2018 11:20,41.98,,355
23-12-2018 11:25,64.67,,360
23-12-2018 11:30,66.05,,365
23-12-2018 11:35,69.31,,370
23-12-2018 11:40,56.5,,375
23-12-2018 11:45,38.53,,380
23-12-2018 11:50,34.04,,385
23-12-2018 11:55,44.77,,390
23-12-2018 12:00,48.58,,395
23-12-2018 12:05,63.66,,400
23-12-2018 12:10,44.51,,405
23-12-2018 12:15,61.24,,410
23-12-2018 12:20,66.72,,415
23-12-2018 12:25,64.98,,420
23-12-2018 12:30,66.45,,425
23-12-2018 12:35,66.83,,430
23-12-2018 12:40,65.63,,435
23-12-2018 12:45,62.79,,440
23-12-2018 12:50,59.65,,445
23-12-2018 12:55,57.37,,450
23-12-2018 13:00,66.13,,455
23-12-2018 13:05,59.81,,460
23-12-2018 13:10,52.51,,465
23-12-2018 13:15,60.53,,470
23-12-2018 13:20,42.3,,475
23-12-2018 13:25,62.48,,480
23-12-2018 13:30,61.34,,485
23-12-2018 13:35,65.48,,490
23-12-2018 13:40,64.88,,495
23-12-2018 13:45,61.85,,500
23-12-2018 13:50,63.51,,505
23-12-2018 13:55,63.36,,510
23-12-2018 14:00,63.72,,515
23-12-2018 14:05,63.33,,520
23-12-2018 14:10,61.6,,525
23-12-2018 14:15,61.88,,530
23-12-2018 14:20,61.17,,535
23-12-2018 14:25,58.56,,540
23-12-2018 14:30,58.27,,545
23-12-2018 14:35,59.41,,550
23-12-2018 14:40,56.92,,555
23-12-2018 14:45,54.09,,560
23-12-2018 14:50,56.03,,565
23-12-2018 14:55,56.86,,570
23-12-2018 15:00,55.49,,575
23-12-2018 15:05,53.73,,580
23-12-2018 15:10,51.79,,585
23-12-2018 15:15,52.1,,590
23-12-2018 15:20,51.45,,595
23-12-2018 15:25,50.17,,600
23-12-2018 15:30,47.54,,605
23-12-2018 15:35,45.77,,610
23-12-2018 15:40,41.18,,615
23-12-2018 15:45,39.79,,620
23-12-2018 15:50,39.07,,625
23-12-2018 15:55,30.86,,630
23-12-2018 16:00,25.17,,635
23-12-2018 16:05,31.67,,640
23-12-2018 16:10,31.5,,645
23-12-2018 16:15,27.62,,650
23-12-2018 16:20,24.82,,655
23-12-2018 16:25,21.38,,660
23-12-2018 16:30,15.4,,665
23-12-2018 16:35,12.85,,670
23-12-2018 16:40,13.76,,675
23-12-2018 16:45,12.79,,680
23-12-2018 16:50,11.34,,685
23-12-2018 16:55,9.32,,690
23-12-2018 17:00,8.01,,695
23-12-2018 17:05,6.89,,700
23-12-2018 17:10,5.43,,705
23-12-2018 17:15,4.09,,710
23-12-2018 17:20,3.1,,715
23-12-2018 17:25,2.33,,720
23-12-2018 17:30,1.73,,725
23-12-2018 17:35,1.31,,730
23-12-2018 17:40,1,,735
23-12-2018 17:45,0.87,,740
23-12-2018 17:50,0.83,,745
23-12-2018 17:55,0.83,,750
23-12-2018 18:00,0.37,,755
23-12-2018 18:05,0.1,,760
23-12-2018 18:10,0.1,,765
23-12-2018 18:15,0.1,,770
23-12-2018 18:20,0.1,,775
23-12-2018 18:25,0.1,,780
23-12-2018 18:30,0.1,,785
23-12-2018 18:35,0.1,,790
23-12-2018 18:40,0.1,,795
23-12-2018 18:45,0.1,,800
23-12-2018 18:50,0.1,,805
23-12-2018 18:55,0.1,,810
23-12-2018 19:00,0.1,,815
23-12-2018 19:05,0.1,,820
23-12-2018 19:10,0.1,,825
23-12-2018 19:15,0.1,,830
23-12-2018 19:20,0.1,,835
23-12-2018 19:25,0.1,,840
23-12-2018 19:30,0.1,,845
23-12-2018 19:35,0.1,,850
23-12-2018 19:40,0.1,,855
23-12-2018 19:45,0.1,,860
23-12-2018 19:50,0.1,,865
23-12-2018 19:55,0.1,,870
23-12-2018 20:00,0.1,,875
23-12-2018 20:05,0.1,,880
23-12-2018 20:10,0.1,,885
23-12-2018 20:15,0.1,,890
23-12-2018 20:20,0.1,,895
23-12-2018 20:25,0.1,,900
23-12-2018 20:30,0.1,,905
23-12-2018 20:35,0.1,,910
23-12-2018 20:40,0.1,,915
23-12-2018 20:45,0.1,,920
23-12-2018 20:50,0.1,,925
23-12-2018 20:55,0.1,,930
23-12-2018 21:00,0.1,,935
23-12-2018 21:05,0.1,,940
23-12-2018 21:10,0.1,,945
23-12-2018 21:15,0.1,,950
23-12-2018 21:20,0.1,,955
23-12-2018 21:25,0.1,,960
23-12-2018 21:30,0.1,,965
23-12-2018 21:35,0.1,,970
23-12-2018 21:40,0.1,,975
23-12-2018 21:45,0.1,,980
23-12-2018 21:50,0.1,,985
23-12-2018 21:55,0.1,,990
23-12-2018 22:00,0.1,,995
23-12-2018 22:05,0.1,,1000
23-12-2018 22:10,0.1,,1005
23-12-2018 22:15,0.1,,1010
23-12-2018 22:20,0.1,,1015
23-12-2018 22:25,0.1,,1020
23-12-2018 22:30,0.1,,1025
23-12-2018 22:35,0.1,,1030
23-12-2018 22:40,0.1,,1035
23-12-2018 22:45,0.1,,1040
23-12-2018 22:50,0.1,,1045
23-12-2018 22:55,0.1,,1050
23-12-2018 23:00,0.1,,1055
23-12-2018 23:05,0.1,,1060
23-12-2018 23:10,0.1,,1065
23-12-2018 23:15,0.1,,1070
23-12-2018 23:20,0.1,,1075
23-12-2018 23:25,0.1,,1080
23-12-2018 23:30,0.1,,1085
23-12-2018 23:35,0.1,,1090
23-12-2018 23:40,0.1,,1095
23-12-2018 23:45,0.1,,1100
23-12-2018 23:50,0.1,,1105
23-12-2018 23:55,0.1,,1110
24-12-2018 00:00,0.1,,1115
24-12-2018 00:05,0.1,,1120
24-12-2018 00:10,0.1,,1125
24-12-2018 00:15,0.1,,1130
24-12-2018 00:20,0.1,,1135
24-12-2018 00:25,0.1,,1140
24-12-2018 00:30,0.1,,1145
24-12-2018 00:35,0.1,,1150
24-12-2018 00:40,0.1,,1155
24-12-2018 00:45,0.1,,1160
24-12-2018 00:50,0.1,,1165
24-12-2018 00:55,0.1,,1170
24-12-2018 01:00,0.1,,1175
24-12-2018 01:05,0.1,,1180
24-12-2018 01:10,0.1,,1185
24-12-2018 01:15,0.1,,1190
24-12-2018 01:20,0.1,,1195
24-12-2018 01:25,0.1,,1200
24-12-2018 01:30,0.1,,1205
24-12-2018 01:35,0.1,,1210
24-12-2018 01:40,0.1,,1215
24-12-2018 01:45,0.1,,1220
24-12-2018 01:50,0.1,,1225
24-12-2018 01:55,0.1,,1230
24-12-2018 02:00,0.1,,1235
24-12-2018 02:05,0.1,,1240
24-12-2018 02:10,0.1,,1245
24-12-2018 02:15,0.1,,1250
24-12-2018 02:20,0.1,,1255
24-12-2018 02:25,0.1,,1260
24-12-2018 02:30,0.1,,1265
24-12-2018 02:35,0.1,,1270
24-12-2018 02:40,0.1,,1275
24-12-2018 02:45,0.1,,1280
24-12-2018 02:50,0.1,,1285
24-12-2018 02:55,0.1,,1290
24-12-2018 03:00,0.1,,1295
24-12-2018 03:05,0.1,,1300
24-12-2018 03:10,0.1,,1305
24-12-2018 03:15,0.1,,1310
24-12-2018 03:20,0.1,,1315
24-12-2018 03:25,0.1,,1320
24-12-2018 03:30,0.1,,1325
24-12-2018 03:35,0.1,,1330
24-12-2018 03:40,0.1,,1335
24-12-2018 03:45,0.1,,1340
24-12-2018 03:50,0.1,,1345
24-12-2018 03:55,0.1,,1350
24-12-2018 04:00,0.1,,1355
24-12-2018 04:05,0.1,,1360
24-12-2018 04:10,0.1,,1365
24-12-2018 04:15,0.1,,1370
24-12-2018 04:20,0.1,,1375
24-12-2018 04:25,0.1,,1380
24-12-2018 04:30,0.1,,1385
24-12-2018 04:35,0.1,,1390
24-12-2018 04:40,0.1,,1395
24-12-2018 04:45,0.1,,1400
24-12-2018 04:50,0.1,,1405
24-12-2018 04:55,0.1,,1410
24-12-2018 05:00,0.1,,1415
24-12-2018 05:05,0.1,,1420
24-12-2018 05:10,0.1,,1425
24-12-2018 05:15,0.1,,1430
24-12-2018 05:20,0.1,,1435
24-12-2018 05:25,0.1,,1440
24-12-2018 05:30,0.1,,1445
24-12-2018 05:35,0.1,,1450
24-12-2018 05:40,0.1,,1455
24-12-2018 05:45,0.1,,1460
24-12-2018 05:50,0.1,,1465
24-12-2018 05:55,0.1,,1470
24-12-2018 06:00,0.1,,1475
24-12-2018 06:05,0.1,,1480
24-12-2018 06:10,0.1,,1485
24-12-2018 06:15,0.1,,1490
24-12-2018 06:20,0.1,,1495
24-12-2018 06:25,0.1,,1500
24-12-2018 06:30,0.1,,1505
24-12-2018 06:35,0.23,,1510
24-12-2018 06:40,0.69,,1515
24-12-2018 06:45,0.74,,1520
24-12-2018 06:50,0.93,,1525
24-12-2018 06:55,1.29,,1530
24-12-2018 07:00,1.78,,1535
24-12-2018 07:05,2.4,,1540
24-12-2018 07:10,3.07,,1545
24-12-2018 07:15,3.79,,1550
24-12-2018 07:20,3.71,,1555
24-12-2018 07:25,5.04,,1560
24-12-2018 07:30,6.93,,1565
24-12-2018 07:35,8.56,,1570
24-12-2018 07:40,9.19,,1575
24-12-2018 07:45,8.78,,1580
24-12-2018 07:50,9.98,,1585
24-12-2018 07:55,12.62,,1590
24-12-2018 08:00,13.48,,1595
24-12-2018 08:05,14.92,,1600
24-12-2018 08:10,17.98,,1605
24-12-2018 08:15,22.15,,1610
24-12-2018 08:20,24.46,,1615
24-12-2018 08:25,26.86,,1620
24-12-2018 08:30,28.5,,1625
24-12-2018 08:35,24.34,,1630
24-12-2018 08:40,20.15,,1635
24-12-2018 08:45,23.49,,1640
24-12-2018 08:50,17.45,,1645
24-12-2018 08:55,17.24,,1650
24-12-2018 09:00,13.94,,1655
24-12-2018 09:05,13.8,,1660
24-12-2018 09:10,13.39,,1665
24-12-2018 09:15,12.51,,1670
24-12-2018 09:20,10.97,,1675
24-12-2018 09:25,11.08,,1680
24-12-2018 09:30,11.94,,1685
24-12-2018 09:35,12.07,,1690
24-12-2018 09:40,13.62,,1695
24-12-2018 09:45,14.18,,1700
24-12-2018 09:50,14.48,,1705
24-12-2018 09:55,17.39,,1710
24-12-2018 10:00,23.45,,1715
24-12-2018 10:05,22.2,,1720
24-12-2018 10:10,27.02,,1725
24-12-2018 10:15,27.34,,1730
24-12-2018 10:20,35.38,,1735
24-12-2018 10:25,38.5,,1740
24-12-2018 10:30,42.23,,1745
24-12-2018 10:35,40.24,,1750
24-12-2018 10:40,37.11,,1755
24-12-2018 10:45,42.72,,1760
24-12-2018 10:50,31.99,,1765
24-12-2018 10:55,33.3,,1770
24-12-2018 11:00,54.49,,1775
24-12-2018 11:05,62.03,,1780
24-12-2018 11:10,61.84,,1785
24-12-2018 11:15,54.81,,1790
24-12-2018 11:20,33.67,,1795
24-12-2018 11:25,38.77,,1800
24-12-2018 11:30,27.5,,1805
24-12-2018 11:35,26.96,,1810
24-12-2018 11:40,31.11,,1815
24-12-2018 11:45,38.7,,1820
24-12-2018 11:50,49.32,,1825
24-12-2018 11:55,43.84,,1830
24-12-2018 12:00,30.89,,1835
24-12-2018 12:05,41.63,,1840
24-12-2018 12:10,61.77,,1845
24-12-2018 12:15,40.85,,1850
24-12-2018 12:20,33.24,,1855
24-12-2018 12:25,39.69,,1860
24-12-2018 12:30,57.78,,1865
24-12-2018 12:35,55.38,,1870
24-12-2018 12:40,64.06,,1875
24-12-2018 12:45,66.35,,1880
24-12-2018 12:50,66.19,,1885
24-12-2018 12:55,58.75,,1890
24-12-2018 13:00,62.41,,1895
24-12-2018 13:05,62.72,,1900
24-12-2018 13:10,64.83,,1905
24-12-2018 13:15,65.12,,1910
24-12-2018 13:20,63.77,,1915
24-12-2018 13:25,61.92,,1920
24-12-2018 13:30,62.98,,1925
24-12-2018 13:35,62.08,,1930
24-12-2018 13:40,62.16,,1935
24-12-2018 13:45,60.88,,1940
24-12-2018 13:50,60.01,,1945
24-12-2018 13:55,58.05,,1950
24-12-2018 14:00,60.69,,1955
24-12-2018 14:05,59.03,,1960
24-12-2018 14:10,57.1,,1965
24-12-2018 14:15,54.98,,1970
24-12-2018 14:20,55.09,,1975
24-12-2018 14:25,0,,1980
24-12-2018 14:30,0,,1985
24-12-2018 14:35,0,,1990
24-12-2018 14:40,0,,1995
24-12-2018 14:45,0,,2000
24-12-2018 14:50,0,,2005
24-12-2018 14:55,0,,2010
24-12-2018 15:00,0,,2015
24-12-2018 15:05,0,,2020
24-12-2018 15:10,0,,2025
24-12-2018 15:15,0,,2030
24-12-2018 15:20,0,,2035
24-12-2018 15:25,0,,2040
24-12-2018 15:30,0,,2045
24-12-2018 15:35,0,,2050
24-12-2018 15:40,0,,2055
24-12-2018 15:45,0,,2060
24-12-2018 15:50,0,,2065
24-12-2018 15:55,0,,2070
24-12-2018 16:00,0,,2075
24-12-2018 16:05,0,,2080
24-12-2018 16:10,0,,2085
24-12-2018 16:15,0,,2090
24-12-2018 16:20,0,,2095
24-12-2018 16:25,0,,2100
24-12-2018 16:30,0,,2105
24-12-2018 16:35,0,,2110
24-12-2018 16:40,0,,2115
24-12-2018 16:45,0,,2120
24-12-2018 16:50,0,,2125
24-12-2018 16:55,0,,2130
24-12-2018 17:00,0,,2135
24-12-2018 17:05,0,,2140
24-12-2018 17:10,0,,2145
24-12-2018 17:15,0,,2150
24-12-2018 17:20,0,,2155
24-12-2018 17:25,0,,2160
24-12-2018 17:30,0,,2165
24-12-2018 17:35,0,,2170
24-12-2018 17:40,0,,2175
24-12-2018 17:45,0,,2180
24-12-2018 17:50,0,,2185
24-12-2018 17:55,0,,2190
24-12-2018 18:00,0,,2195
24-12-2018 18:05,0,,2200
24-12-2018 18:10,0,,2205
24-12-2018 18:15,0,,2210
24-12-2018 18:20,0,,2215
24-12-2018 18:25,0,,2220
24-12-2018 18:30,0.09,,2225
24-12-2018 18:35,0.09,,2230
24-12-2018 18:40,0.09,,2235
24-12-2018 18:45,0.09,,2240
24-12-2018 18:50,0,,2245
24-12-2018 18:55,0,,2250
24-12-2018 19:00,0,,2255
24-12-2018 19:05,0,,2260
24-12-2018 19:10,0,,2265
24-12-2018 19:15,0,,2270
24-12-2018 19:20,0,,2275
24-12-2018 19:25,0,,2280
24-12-2018 19:30,0,,2285
24-12-2018 19:35,0,,2290
24-12-2018 19:40,0,,2295
24-12-2018 19:45,0.09,,2300
24-12-2018 19:50,0.09,,2305
24-12-2018 19:55,0,,2310
24-12-2018 20:00,0,,2315
24-12-2018 20:05,0,,2320
24-12-2018 20:10,0.1,,2325
24-12-2018 20:15,0.1,,2330
24-12-2018 20:20,0.1,,2335
24-12-2018 20:25,0.1,,2340
24-12-2018 20:30,0.1,,2345
24-12-2018 20:35,0.1,,2350
24-12-2018 20:40,0.1,,2355
24-12-2018 20:45,0.1,,2360
24-12-2018 20:50,0.1,,2365
24-12-2018 20:55,0.1,,2370
24-12-2018 21:00,0.1,,2375
24-12-2018 21:05,0.1,,2380
24-12-2018 21:10,0.1,,2385
24-12-2018 21:15,0.1,,2390
24-12-2018 21:20,0.1,,2395
24-12-2018 21:25,0.1,,2400
24-12-2018 21:30,0.1,,2405
24-12-2018 21:35,0.1,,2410
24-12-2018 21:40,0.1,,2415
24-12-2018 21:45,0.1,,2420
24-12-2018 21:50,0.1,,2425
24-12-2018 21:55,0.1,,2430
24-12-2018 22:00,0.1,,2435
24-12-2018 22:05,0.1,,2440
24-12-2018 22:10,0.1,,2445
24-12-2018 22:15,0.1,,2450
24-12-2018 22:20,0.1,,2455
24-12-2018 22:25,0.1,,2460
24-12-2018 22:30,0.1,,2465
24-12-2018 22:35,0.1,,2470
24-12-2018 22:40,0.1,,2475
24-12-2018 22:45,0.1,,2480
24-12-2018 22:50,0.1,,2485
24-12-2018 22:55,0.1,,2490
24-12-2018 23:00,0.1,,2495
24-12-2018 23:05,0.1,,2500
24-12-2018 23:10,0.1,,2505
24-12-2018 23:15,0.1,,2510
24-12-2018 23:20,0.1,,2515
24-12-2018 23:25,0.1,,2520
24-12-2018 23:30,0.1,,2525
24-12-2018 23:35,0.1,,2530
24-12-2018 23:40,0.1,,2535
24-12-2018 23:45,0.1,,2540
24-12-2018 23:50,0.1,,2545
24-12-2018 23:55,0.1,,2550
25-12-2018 00:00,0.1,,2555
25-12-2018 00:05,0.1,,2560
25-12-2018 00:10,0.1,,2565
25-12-2018 00:15,0.1,,2570
25-12-2018 00:20,0.1,,2575
25-12-2018 00:25,0.1,,2580
25-12-2018 00:30,0.1,,2585
25-12-2018 00:35,0.1,,2590
25-12-2018 00:40,0.1,,2595
25-12-2018 00:45,0.1,,2600
25-12-2018 00:50,0.1,,2605
25-12-2018 00:55,0.1,,2610
25-12-2018 01:00,0.1,,2615
25-12-2018 01:05,0.1,,2620
25-12-2018 01:10,0.1,,2625
25-12-2018 01:15,0.1,,2630
25-12-2018 01:20,0.1,,2635
25-12-2018 01:25,0.1,,2640
25-12-2018 01:30,0.1,,2645
25-12-2018 01:35,0.1,,2650
25-12-2018 01:40,0.1,,2655
25-12-2018 01:45,0.1,,2660
25-12-2018 01:50,0.1,,2665
25-12-2018 01:55,0.1,,2670
25-12-2018 02:00,0.1,,2675
25-12-2018 02:05,0.1,,2680
25-12-2018 02:10,0.1,,2685
25-12-2018 02:15,0.1,,2690
25-12-2018 02:20,0.1,,2695
25-12-2018 02:25,0.1,,2700
25-12-2018 02:30,0.1,,2705
25-12-2018 02:35,0.1,,2710
25-12-2018 02:40,0.1,,2715
25-12-2018 02:45,0.1,,2720
25-12-2018 02:50,0.1,,2725
25-12-2018 02:55,0.1,,2730
25-12-2018 03:00,0.1,,2735
25-12-2018 03:05,0.1,,2740
25-12-2018 03:10,0.1,,2745
25-12-2018 03:15,0.1,,2750
25-12-2018 03:20,0.1,,2755
25-12-2018 03:25,0.1,,2760
25-12-2018 03:30,0.1,,2765
25-12-2018 03:35,0.1,,2770
25-12-2018 03:40,0.1,,2775
25-12-2018 03:45,0.1,,2780
25-12-2018 03:50,0.1,,2785
25-12-2018 03:55,0.1,,2790
25-12-2018 04:00,0.1,,2795
25-12-2018 04:05,0.1,,2800
25-12-2018 04:10,0.1,,2805
25-12-2018 04:15,0.1,,2810
25-12-2018 04:20,0.1,,2815
25-12-2018 04:25,0.1,,2820
25-12-2018 04:30,0.1,,2825
25-12-2018 04:35,0.1,,2830
25-12-2018 04:40,0.1,,2835
25-12-2018 04:45,0.1,,2840
25-12-2018 04:50,0.1,,2845
25-12-2018 04:55,0.1,,2850
25-12-2018 05:00,0.1,,2855
25-12-2018 05:05,0.1,,2860
25-12-2018 05:10,0.1,,2865
25-12-2018 05:15,0.1,,2870
25-12-2018 05:20,0.1,,2875
25-12-2018 05:25,0.1,,2880
25-12-2018 05:30,0.1,,2885
25-12-2018 05:35,0.1,,2890
25-12-2018 05:40,0.1,,2895
25-12-2018 05:45,0.1,,2900
25-12-2018 05:50,0.1,,2905
25-12-2018 05:55,0.1,,2910
25-12-2018 06:00,0.1,,2915
25-12-2018 06:05,0.1,,2920
25-12-2018 06:10,0.1,,2925
25-12-2018 06:15,0.1,,2930
25-12-2018 06:20,0.1,,2935
25-12-2018 06:25,0.1,,2940
25-12-2018 06:30,0.1,,2945
25-12-2018 06:35,0.2,,2950
25-12-2018 06:40,0.65,,2955
25-12-2018 06:45,0.76,,2960
25-12-2018 06:50,1.01,,2965
25-12-2018 06:55,1.48,,2970
25-12-2018 07:00,2.11,,2975
25-12-2018 07:05,2.91,,2980
25-12-2018 07:10,3.96,,2985
25-12-2018 07:15,5.15,,2990
25-12-2018 07:20,6.65,,2995
25-12-2018 07:25,8.55,,3000
25-12-2018 07:30,10.49,,3005
25-12-2018 07:35,12.71,,3010
25-12-2018 07:40,15.46,,3015
25-12-2018 07:45,17.96,,3020
25-12-2018 07:50,20.4,,3025
25-12-2018 07:55,23.34,,3030
25-12-2018 08:00,26.05,,3035
25-12-2018 08:05,28.26,,3040
25-12-2018 08:10,30.94,,3045
25-12-2018 08:15,34.91,,3050
25-12-2018 08:20,38.17,,3055
25-12-2018 08:25,39.85,,3060
25-12-2018 08:30,41.34,,3065
25-12-2018 08:35,42.99,,3070
25-12-2018 08:40,45.12,,3075
25-12-2018 08:45,46.69,,3080
25-12-2018 08:50,48.55,,3085
25-12-2018 08:55,49.29,,3090
25-12-2018 09:00,51.89,,3095
25-12-2018 09:05,53.89,,3100
25-12-2018 09:10,54.86,,3105
25-12-2018 09:15,55.83,,3110
25-12-2018 09:20,56.69,,3115
25-12-2018 09:25,57.57,,3120
25-12-2018 09:30,58.21,,3125
25-12-2018 09:35,57.98,,3130
25-12-2018 09:40,58.93,,3135
25-12-2018 09:45,57.91,,3140
25-12-2018 09:50,58.68,,3145
25-12-2018 09:55,60.15,,3150
25-12-2018 10:00,60.74,,3155
25-12-2018 10:05,60.49,,3160
25-12-2018 10:10,61.82,,3165
25-12-2018 10:15,61.17,,3170
25-12-2018 10:20,62.52,,3175
25-12-2018 10:25,64.09,,3180
25-12-2018 10:30,64.79,,3185
25-12-2018 10:35,66.1,,3190
25-12-2018 10:40,65.23,,3195
25-12-2018 10:45,64.58,,3200
25-12-2018 10:50,65.43,,3205
25-12-2018 10:55,66.7,,3210
25-12-2018 11:00,66.49,,3215
25-12-2018 11:05,67.65,,3220
25-12-2018 11:10,67,,3225
25-12-2018 11:15,66.93,,3230
25-12-2018 11:20,67.29,,3235
25-12-2018 11:25,64.62,,3240
25-12-2018 11:30,65.52,,3245
25-12-2018 11:35,66.25,,3250
25-12-2018 11:40,65.43,,3255
25-12-2018 11:45,66.6,,3260
25-12-2018 11:50,67.44,,3265
25-12-2018 11:55,67.32,,3270
25-12-2018 12:00,67.19,,3275
25-12-2018 12:05,67.67,,3280
25-12-2018 12:10,66.54,,3285
25-12-2018 12:15,67.25,,3290
25-12-2018 12:20,66.83,,3295
25-12-2018 12:25,65.43,,3300
25-12-2018 12:30,65.8,,3305
25-12-2018 12:35,64.95,,3310
25-12-2018 12:40,65.87,,3315
25-12-2018 12:45,66.19,,3320
25-12-2018 12:50,65.73,,3325
25-12-2018 12:55,63.25,,3330
25-12-2018 13:00,65.18,,3335
25-12-2018 13:05,65.96,,3340
25-12-2018 13:10,64.04,,3345
25-12-2018 13:15,63.49,,3350
25-12-2018 13:20,60.97,,3355
25-12-2018 13:25,64.58,,3360
25-12-2018 13:30,66.94,,3365
25-12-2018 13:35,63.98,,3370
25-12-2018 13:40,59.59,,3375
25-12-2018 13:45,60.78,,3380
25-12-2018 13:50,61.29,,3385
25-12-2018 13:55,65.25,,3390
25-12-2018 14:00,63.08,,3395
25-12-2018 14:05,62.51,,3400
25-12-2018 14:10,64.34,,3405
25-12-2018 14:15,61.43,,3410
25-12-2018 14:20,60.76,,3415
25-12-2018 14:25,62.11,,3420
25-12-2018 14:30,61.96,,3425
25-12-2018 14:35,62.74,,3430
25-12-2018 14:40,61.88,,3435
25-12-2018 14:45,60.46,,3440
25-12-2018 14:50,59.37,,3445
25-12-2018 14:55,56.07,,3450
25-12-2018 15:00,56.35,,3455
25-12-2018 15:05,56.35,,3460
25-12-2018 15:10,54.78,,3465
25-12-2018 15:15,56.21,,3470
25-12-2018 15:20,55.15,,3475
25-12-2018 15:25,52.82,,3480
25-12-2018 15:30,49.72,,3485
25-12-2018 15:35,49.15,,3490
25-12-2018 15:40,50.46,,3495
25-12-2018 15:45,48.72,,3500
25-12-2018 15:50,48.05,,3505
25-12-2018 15:55,46.43,,3510
25-12-2018 16:00,45.27,,3515
25-12-2018 16:05,43.79,,3520
25-12-2018 16:10,42.49,,3525
25-12-2018 16:15,39.77,,3530
25-12-2018 16:20,36.05,,3535
25-12-2018 16:25,32.23,,3540
25-12-2018 16:30,29.08,,3545
25-12-2018 16:35,25.96,,3550
25-12-2018 16:40,23.05,,3555
25-12-2018 16:45,19.75,,3560
25-12-2018 16:50,16.18,,3565
25-12-2018 16:55,13.41,,3570
25-12-2018 17:00,10.51,,3575
25-12-2018 17:05,8.38,,3580
25-12-2018 17:10,6.57,,3585
25-12-2018 17:15,5.08,,3590
25-12-2018 17:20,3.75,,3595
25-12-2018 17:25,2.68,,3600
25-12-2018 17:30,1.91,,3605
25-12-2018 17:35,1.4,,3610
25-12-2018 17:40,1.08,,3615
25-12-2018 17:45,0.92,,3620
25-12-2018 17:50,0.86,,3625
25-12-2018 17:55,0.86,,3630
25-12-2018 18:00,0.62,,3635
25-12-2018 18:05,0.1,,3640
25-12-2018 18:10,0.1,,3645
25-12-2018 18:15,0.1,,3650
25-12-2018 18:20,0.1,,3655
25-12-2018 18:25,0.1,,3660
25-12-2018 18:30,0.1,,3665
25-12-2018 18:35,0.1,,3670
25-12-2018 18:40,0.1,,3675
25-12-2018 18:45,0.1,,3680
25-12-2018 18:50,0.1,,3685
25-12-2018 18:55,0.1,,3690
25-12-2018 19:00,0.1,,3695
25-12-2018 19:05,0.1,,3700
25-12-2018 19:10,0.1,,3705
25-12-2018 19:15,0.1,,3710
25-12-2018 19:20,0.1,,3715
25-12-2018 19:25,0.1,,3720
25-12-2018 19:30,0.1,,3725
25-12-2018 19:35,0.1,,3730
25-12-2018 19:40,0.1,,3735
25-12-2018 19:45,0.1,,3740
25-12-2018 19:50,0.1,,3745
25-12-2018 19:55,0.1,,3750
25-12-2018 20:00,0.1,,3755
25-12-2018 20:05,0.1,,3760
25-12-2018 20:10,0.1,,3765
25-12-2018 20:15,0.1,,3770
25-12-2018 20:20,0.1,,3775
25-12-2018 20:25,0.1,,3780
25-12-2018 20:30,0.1,,3785
